action,id,name,slug,image_filename,image_size,reason,new_slug
KEEP,11874,LA - University High School,la-university-high-school-v1,la-university-high-school.png,42099,"equal size (42099 bytes) — new uses preferred "" - "" format",la-university-high-school
DEACTIVATE,3761,LA-University High School,la-university-high-school,la-university-high-school.jpg,42099,"equal size (42099 bytes) — new uses preferred "" - "" format",
KEEP,11878,LA - University Of New Orleans,la-university-of-new-orleans-v1,la-university-of-new-orleans.png,31688,new image larger (31688 vs 26089 bytes),la-university-of-new-orleans
DEACTIVATE,3633,LA-University of New Orleans,la-university-of-new-orleans,la-university-of-new-orleans.jpg,26089,new image larger (31688 vs 26089 bytes),
KEEP,11934,LA - Unlocking Autism,la-unlocking-autism-v1,la-unlocking-autism.png,36423,"equal size (36423 bytes) — new uses preferred "" - "" format",la-unlocking-autism
DEACTIVATE,3735,LA-Unlocking Autism,la-unlocking-autism,la-unlocking-autism.jpg,36423,"equal size (36423 bytes) — new uses preferred "" - "" format",
KEEP,11879,LA - Ursuline Academy,la-ursuline-academy-v1,la-ursuline-academy.png,37938,"equal size (37938 bytes) — new uses preferred "" - "" format",la-ursuline-academy
DEACTIVATE,3762,LA-Ursuline Academy,la-ursuline-academy,la-ursuline-academy.jpg,37938,"equal size (37938 bytes) — new uses preferred "" - "" format",
KEEP,12000,LA - Vietnam Air Force,la-vietnam-air-force-v1,la-vietnam-air-force.png,25092,"equal size (25092 bytes) — new uses preferred "" - "" format",la-vietnam-air-force
DEACTIVATE,3599,LA-Vietnam Air Force,la-vietnam-air-force,la-vietnam-air-force.jpg,25092,"equal size (25092 bytes) — new uses preferred "" - "" format",
KEEP,12001,LA - Vietnam Army,la-vietnam-army-v1,la-vietnam-army.png,24976,"equal size (24976 bytes) — new uses preferred "" - "" format",la-vietnam-army
DEACTIVATE,3600,LA-Vietnam Army,la-vietnam-army,la-vietnam-army.jpg,24976,"equal size (24976 bytes) — new uses preferred "" - "" format",
KEEP,12002,LA - Vietnam Coast Guard,la-vietnam-coast-guard-v1,la-vietnam-coast-guard.png,25629,"equal size (25629 bytes) — new uses preferred "" - "" format",la-vietnam-coast-guard
DEACTIVATE,3601,LA-Vietnam Coast Guard,la-vietnam-coast-guard,la-vietnam-coast-guard.jpg,25629,"equal size (25629 bytes) — new uses preferred "" - "" format",
KEEP,12003,LA - Vietnam Marine Corps,la-vietnam-marine-corps-v1,la-vietnam-marine-corps.png,39800,"equal size (39800 bytes) — new uses preferred "" - "" format",la-vietnam-marine-corps
DEACTIVATE,3602,LA-Vietnam Marine Corps,la-vietnam-marine-corps,la-vietnam-marine-corps.jpg,39800,"equal size (39800 bytes) — new uses preferred "" - "" format",
KEEP,12004,LA - Vietnam Navy,la-vietnam-navy-v1,la-vietnam-navy.png,23625,"equal size (23625 bytes) — new uses preferred "" - "" format",la-vietnam-navy
DEACTIVATE,3603,LA-Vietnam Navy,la-vietnam-navy,la-vietnam-navy.jpg,23625,"equal size (23625 bytes) — new uses preferred "" - "" format",
KEEP,11784,LA - Volunteer Firefighters,la-volunteer-firefighters-v1,la-volunteer-firefighters.png,12383,"equal size (12383 bytes) — new uses preferred "" - "" format",la-volunteer-firefighters
DEACTIVATE,3736,LA-Volunteer Firefighters,la-volunteer-firefighters,la-volunteer-firefighters.jpg,12383,"equal size (12383 bytes) — new uses preferred "" - "" format",
KEEP,11880,LA - W Monroe Hs,la-w-monroe-hs-v1,la-w-monroe-hs.png,21879,"equal size (21879 bytes) — new uses preferred "" - "" format",la-w-monroe-hs
DEACTIVATE,3763,LA-W Monroe HS,la-w-monroe-hs,la-w-monroe-hs.jpg,21879,"equal size (21879 bytes) — new uses preferred "" - "" format",
KEEP,12005,LA - Washington Artillery,la-washington-artillery-v1,la-washington-artillery.png,39507,"equal size (39507 bytes) — new uses preferred "" - "" format",la-washington-artillery
DEACTIVATE,3737,LA-Washington Artillery,la-washington-artillery,la-washington-artillery.jpg,39507,"equal size (39507 bytes) — new uses preferred "" - "" format",
KEEP,11881,LA - West Feliciana High School,la-west-feliciana-high-school-v1,la-west-feliciana-high-school.png,44796,new image larger (44796 vs 39205 bytes),la-west-feliciana-high-school
DEACTIVATE,3764,LA-West Feliciana High School,la-west-feliciana-high-school,la-west-feliciana-high-school.jpg,39205,new image larger (44796 vs 39205 bytes),
KEEP,11882,LA - West Point,la-west-point-v1,la-west-point.png,62294,"equal size (62294 bytes) — new uses preferred "" - "" format",la-west-point
DEACTIVATE,3580,LA-West Point,la-west-point,la-west-point.jpg,62294,"equal size (62294 bytes) — new uses preferred "" - "" format",
KEEP,11821,LA - White Tail Deer,la-white-tail-deer-v1,la-white-tail-deer.png,16628,"equal size (16628 bytes) — new uses preferred "" - "" format",la-white-tail-deer
DEACTIVATE,3738,LA-White Tail Deer,la-white-tail-deer,la-white-tail-deer.jpg,16628,"equal size (16628 bytes) — new uses preferred "" - "" format",
KEEP,11822,LA - Wild Turkey Federation,la-wild-turkey-federation-v1,la-wild-turkey-federation.png,23621,"equal size (23621 bytes) — new uses preferred "" - "" format",la-wild-turkey-federation
DEACTIVATE,3739,LA-Wild Turkey Federation,la-wild-turkey-federation,la-wild-turkey-federation.jpg,23621,"equal size (23621 bytes) — new uses preferred "" - "" format",
KEEP,12006,LA - World War Ii Veteran,la-world-war-ii-veteran-v1,la-world-war-ii-veteran.png,22882,"equal size (22882 bytes) — new uses preferred "" - "" format",la-world-war-ii-veteran
DEACTIVATE,3581,LA-World War II Veteran,la-world-war-ii-veteran,la-world-war-ii-veteran.jpg,22882,"equal size (22882 bytes) — new uses preferred "" - "" format",
KEEP,11935,LA - Wwoz Guardians Of The Groove,la-wwoz-guardians-of-the-groove-v1,la-wwoz-guardians-of-the-groove.png,10494,"equal size (10494 bytes) — new uses preferred "" - "" format",la-wwoz-guardians-of-the-groove
DEACTIVATE,3740,LA-WWOZ Guardians of The Groove,la-wwoz-guardians-of-the-groove,la-wwoz-guardians-of-the-groove.jpg,10494,"equal size (10494 bytes) — new uses preferred "" - "" format",
KEEP,11883,LA - Xavier University,la-xavier-university-v1,la-xavier-university.png,14907,"equal size (14907 bytes) — new uses preferred "" - "" format",la-xavier-university
DEACTIVATE,3634,LA-Xavier University,la-xavier-university,la-xavier-university.jpg,14907,"equal size (14907 bytes) — new uses preferred "" - "" format",
KEEP,11802,LA - Zeta Phi Beta,la-zeta-phi-beta-v1,la-zeta-phi-beta.png,10661,"equal size (10661 bytes) — new uses preferred "" - "" format",la-zeta-phi-beta
DEACTIVATE,3772,LA-Zeta Phi Beta,la-zeta-phi-beta,la-zeta-phi-beta.jpg,10661,"equal size (10661 bytes) — new uses preferred "" - "" format",
KEEP,11803,LA - Zulu Social Aid And Club,la-zulu-social-aid-and-club-v1,la-zulu-social-aid-and-club.png,57254,"equal size (57254 bytes) — new uses preferred "" - "" format",la-zulu-social-aid-and-club
DEACTIVATE,3668,LA-Zulu Social Aid and Club,la-zulu-social-aid-and-club,la-zulu-social-aid-and-club.jpg,57254,"equal size (57254 bytes) — new uses preferred "" - "" format",
KEEP,12008,MA - Governors Council,ma-governors-council-v1,ma-governors-council.jpg,26331,"equal size (26331 bytes) — new uses preferred "" - "" format",ma-governors-council
DEACTIVATE,3857,MA-Governor's Council,ma-governors-council,ma-governor-s-council.jpg,26331,"equal size (26331 bytes) — new uses preferred "" - "" format",
REVIEW,3849,MA-Red Sox / Jimmy Fund,ma-red-sox-jimmy-fund,ma-red-sox-jimmy-fund.jpg,27568,2 variants found — manual review needed,
REVIEW,12014,MA - Red Sox Jimmy Fund v1,ma-red-sox-jimmy-fund-v1,ma-red-sox-jimmy-fund-v1.jpg,27568,2 variants found — manual review needed,
REVIEW,12015,MA - Red Sox Jimmy Fund v2,ma-red-sox-jimmy-fund-v2,ma-red-sox-jimmy-fund-v2.jpg,12127,2 variants found — manual review needed,
KEEP,12054,MD - Orphans Court Of Maryland,md-orphans-court-of-maryland-v1,md-orphans-court-of-maryland.gif,33637,"equal size (33637 bytes) — new uses preferred "" - "" format",md-orphans-court-of-maryland
DEACTIVATE,722,MD-Orphan's Court of Maryland,md-orphans-court-of-maryland,md-orphan-s-court-of-maryland.gif,33637,"equal size (33637 bytes) — new uses preferred "" - "" format",
KEEP,12061,ME - Agriculture Commerical,me-agriculture-commerical-v1,me-agriculture-commerical.png,20898,"equal size (20898 bytes) — new uses preferred "" - "" format",me-agriculture-commerical
DEACTIVATE,3774,ME-Agriculture-Commerical,me-agriculture-commerical,me-agriculture-commerical.jpg,20898,"equal size (20898 bytes) — new uses preferred "" - "" format",
KEEP,12070,ME - Agriculture Passenger,me-agriculture-passenger-v1,me-agriculture-passenger.png,33297,"equal size (33297 bytes) — new uses preferred "" - "" format",me-agriculture-passenger
DEACTIVATE,3773,ME-Agriculture-Passenger,me-agriculture-passenger,me-agriculture-passenger.jpg,33297,"equal size (33297 bytes) — new uses preferred "" - "" format",
KEEP,12076,ME - Animal Welfare,me-animal-welfare-v1,me-animal-welfare.png,34312,"equal size (34312 bytes) — new uses preferred "" - "" format",me-animal-welfare
DEACTIVATE,3776,ME-Animal Welfare,me-animal-welfare,me-animal-welfare.jpg,34312,"equal size (34312 bytes) — new uses preferred "" - "" format",
KEEP,12081,ME - Antique Auto,me-antique-auto-v1,me-antique-auto.png,53000,"equal size (53000 bytes) — new uses preferred "" - "" format",me-antique-auto
DEACTIVATE,3775,ME-Antique Auto,me-antique-auto,me-antique-auto.gif,53000,"equal size (53000 bytes) — new uses preferred "" - "" format",
KEEP,12082,ME - Antique Motorcycle,me-antique-motorcycle-v1,me-antique-motorcycle.png,48786,"equal size (48786 bytes) — new uses preferred "" - "" format",me-antique-motorcycle
DEACTIVATE,3803,ME-Antique Motorcycle,me-antique-motorcycle,me-antique-motorcycle.gif,48786,"equal size (48786 bytes) — new uses preferred "" - "" format",
KEEP,12083,ME - Autocycle,me-autocycle-v1,me-autocycle.png,44689,"equal size (44689 bytes) — new uses preferred "" - "" format",me-autocycle
DEACTIVATE,3804,ME-Autocycle,me-autocycle,me-autocycle.gif,44689,"equal size (44689 bytes) — new uses preferred "" - "" format",
KEEP,12077,ME - Breast Cancer Support,me-breast-cancer-support-v1,me-breast-cancer-support.png,30509,"equal size (30509 bytes) — new uses preferred "" - "" format",me-breast-cancer-support
DEACTIVATE,3779,ME-Breast Cancer Support,me-breast-cancer-support,me-breast-cancer-support.jpg,30509,"equal size (30509 bytes) — new uses preferred "" - "" format",
KEEP,12062,ME - Combination,me-combination-v1,me-combination.png,48493,"equal size (48493 bytes) — new uses preferred "" - "" format",me-combination
DEACTIVATE,3780,ME-Combination,me-combination,me-combination.gif,48493,"equal size (48493 bytes) — new uses preferred "" - "" format",
KEEP,12063,ME - Commercial,me-commercial-v1,me-commercial.png,51863,"equal size (51863 bytes) — new uses preferred "" - "" format",me-commercial
DEACTIVATE,3798,ME-Commercial,me-commercial,me-commercial.gif,51863,"equal size (51863 bytes) — new uses preferred "" - "" format",
KEEP,12064,ME - Conservation Commercial,me-conservation-commercial-v1,me-conservation-commercial.png,52433,new image larger (52433 vs 19671 bytes),me-conservation-commercial
DEACTIVATE,3782,ME-Conservation-Commercial,me-conservation-commercial,me-conservation-commercial.jpg,19671,new image larger (52433 vs 19671 bytes),
KEEP,12071,ME - Conservation Passenger,me-conservation-passenger-v1,me-conservation-passenger.png,25765,"equal size (25765 bytes) — new uses preferred "" - "" format",me-conservation-passenger
DEACTIVATE,3781,ME-Conservation-Passenger,me-conservation-passenger,me-conservation-passenger.jpg,25765,"equal size (25765 bytes) — new uses preferred "" - "" format",
KEEP,12084,ME - Custom Vehicle,me-custom-vehicle-v1,me-custom-vehicle.png,49877,"equal size (49877 bytes) — new uses preferred "" - "" format",me-custom-vehicle
DEACTIVATE,3783,ME-Custom Vehicle,me-custom-vehicle,me-custom-vehicle.gif,49877,"equal size (49877 bytes) — new uses preferred "" - "" format",
KEEP,12086,ME - Disability,me-disability-v1,me-disability.png,52746,"equal size (52746 bytes) — new uses preferred "" - "" format",me-disability
DEACTIVATE,3784,ME-Disability,me-disability,me-disability.gif,52746,"equal size (52746 bytes) — new uses preferred "" - "" format",
KEEP,12085,ME - Disability Motorcycle,me-disability-motorcycle-v1,me-disability-motorcycle.png,51799,"equal size (51799 bytes) — new uses preferred "" - "" format",me-disability-motorcycle
DEACTIVATE,3806,ME-Disability Motorcycle,me-disability-motorcycle,me-disability-motorcycle.gif,51799,"equal size (51799 bytes) — new uses preferred "" - "" format",
KEEP,12094,ME - Disability Special Veteran Decal,me-disability-special-veteran-decal-v1,me-disability-special-veteran-decal.png,19844,"equal size (19844 bytes) — new uses preferred "" - "" format",me-disability-special-veteran-decal
DEACTIVATE,3813,ME-Disability Special Veteran-Decal,me-disability-special-veteran-decal,me-disability-special-veteran-plate-decal.jpg,19844,"equal size (19844 bytes) — new uses preferred "" - "" format",
KEEP,12097,ME - Disabled Veteran,me-disabled-veteran-v1,me-disabled-veteran.png,30092,"equal size (30092 bytes) — new uses preferred "" - "" format",me-disabled-veteran
DEACTIVATE,3818,ME-Disabled Veteran,me-disabled-veteran,me-disabled-veteran-plate.jpg,30092,"equal size (30092 bytes) — new uses preferred "" - "" format",
KEEP,3805,ME-Disabled Veteran Motorcycle,me-disabled-veteran-motorcycle,me-disabled-veteran-motorcycle.gif,47428,old image larger (47428 vs 3739 bytes),
DEACTIVATE,12095,ME - Disabled Veteran Motorcycle,me-disabled-veteran-motorcycle-v1,me-disabled-veteran-motorcycle.jpg,3739,old image larger (47428 vs 3739 bytes),
KEEP,12060,ME - Firefighter,me-firefighter-v1,me-firefighter.png,42449,"equal size (42449 bytes) — new uses preferred "" - "" format",me-firefighter
DEACTIVATE,3786,ME-Firefighter,me-firefighter,me-firefighter.gif,42449,"equal size (42449 bytes) — new uses preferred "" - "" format",
KEEP,12065,ME - Hire,me-hire-v1,me-hire.png,45961,"equal size (45961 bytes) — new uses preferred "" - "" format",me-hire
DEACTIVATE,3794,ME-Hire,me-hire,me-hire.gif,45961,"equal size (45961 bytes) — new uses preferred "" - "" format",
KEEP,12072,ME - Lobster,me-lobster-v1,me-lobster.png,31789,"equal size (31789 bytes) — new uses preferred "" - "" format",me-lobster
DEACTIVATE,3788,ME-Lobster,me-lobster,me-lobster.jpg,31789,"equal size (31789 bytes) — new uses preferred "" - "" format",
KEEP,12087,ME - Moped,me-moped-v1,me-moped.png,39838,"equal size (39838 bytes) — new uses preferred "" - "" format",me-moped
DEACTIVATE,3807,ME-Moped,me-moped,me-moped.gif,39838,"equal size (39838 bytes) — new uses preferred "" - "" format",
KEEP,12066,ME - Motor Home,me-motor-home-v1,me-motor-home.png,47538,"equal size (47538 bytes) — new uses preferred "" - "" format",me-motor-home
DEACTIVATE,3800,ME-Motor Home,me-motor-home,me-motor-home.gif,47538,"equal size (47538 bytes) — new uses preferred "" - "" format",
KEEP,12088,ME - Motorcycle,me-motorcycle-v1,me-motorcycle.png,39838,"equal size (39838 bytes) — new uses preferred "" - "" format",me-motorcycle
DEACTIVATE,3802,ME-Motorcycle,me-motorcycle,me-motorcycle.gif,39838,"equal size (39838 bytes) — new uses preferred "" - "" format",
KEEP,12103,ME - Purple Heart,me-purple-heart-v1,me-purple-heart.png,24903,"equal size (24903 bytes) — new uses preferred "" - "" format",me-purple-heart
DEACTIVATE,3820,ME-Purple Heart,me-purple-heart,me-purple-heart.jpg,24903,"equal size (24903 bytes) — new uses preferred "" - "" format",
KEEP,12102,ME - Purple Heart Motorcycle,me-purple-heart-motorcycle-v1,me-purple-heart-motorcycle.png,44889,"equal size (44889 bytes) — new uses preferred "" - "" format",me-purple-heart-motorcycle
DEACTIVATE,3808,ME-Purple Heart Motorcycle,me-purple-heart-motorcycle,me-purple-heart-motorcycle.gif,44889,"equal size (44889 bytes) — new uses preferred "" - "" format",
KEEP,12101,ME - Purple Heart Motorcycle (2),me-purple-heart-motorcycle-2-v1,me-purple-heart-motorcycle (2).png,35046,"equal size (35046 bytes) — new uses preferred "" - "" format",me-purple-heart-motorcycle-2
DEACTIVATE,3821,ME-Purple Heart-Motorcycle,me-purple-heart-motorcycle-2,me-purple-heart-motorcycle.jpg,35046,"equal size (35046 bytes) — new uses preferred "" - "" format",
KEEP,3809,ME-Special Veteran Motorcycle,me-special-veteran-motorcycle,me-special-veteran-motorcycle.gif,47428,old image larger (47428 vs 3476 bytes),
DEACTIVATE,12104,ME - Special Veteran Motorcycle,me-special-veteran-motorcycle-v1,me-special-veteran-motorcycle.jpg,3476,old image larger (47428 vs 3476 bytes),
KEEP,12073,ME - Sportsman,me-sportsman-v1,me-sportsman.png,17234,"equal size (17234 bytes) — new uses preferred "" - "" format",me-sportsman
DEACTIVATE,3793,ME-Sportsman,me-sportsman,me-sportsman.jpg,17234,"equal size (17234 bytes) — new uses preferred "" - "" format",
KEEP,12092,ME - Street Rod,me-street-rod-v1,me-street-rod.png,49138,"equal size (49138 bytes) — new uses preferred "" - "" format",me-street-rod
DEACTIVATE,3791,ME-Street Rod,me-street-rod,me-street-rod.gif,49138,"equal size (49138 bytes) — new uses preferred "" - "" format",
KEEP,12078,ME - Support Troops,me-support-troops-v1,me-support-troops.png,16682,"equal size (16682 bytes) — new uses preferred "" - "" format",me-support-troops
DEACTIVATE,3792,ME-Support Troops,me-support-troops,me-support-troops.jpg,16682,"equal size (16682 bytes) — new uses preferred "" - "" format",
KEEP,12069,ME - Trailer,me-trailer-v1,me-trailer.png,36886,"equal size (36886 bytes) — new uses preferred "" - "" format",me-trailer
DEACTIVATE,3801,ME-Trailer,me-trailer,me-trailer.gif,36886,"equal size (36886 bytes) — new uses preferred "" - "" format",
REVIEW,3795,ME-University of Maine,me-university-of-maine,me-university-of-maine.jpg,25900,2 variants found — manual review needed,
REVIEW,12074,ME - University Of Maine v1,me-university-of-maine-v1,me-university-of-maine-v1.png,25900,2 variants found — manual review needed,
REVIEW,12075,ME - University Of Maine v2,me-university-of-maine-v2,me-university-of-maine-v2.png,25585,2 variants found — manual review needed,
KEEP,12250,MN - Classic,mn-classic-v1,mn-classic.png,23884,"equal size (23884 bytes) — new uses preferred "" - "" format",mn-classic
DEACTIVATE,3963,MN-Classic,mn-classic,mn-collector-class-classic.jpg,23884,"equal size (23884 bytes) — new uses preferred "" - "" format",
KEEP,12249,MN - Classic Motorcycle,mn-classic-motorcycle-v1,mn-classic-motorcycle.png,90170,new image larger (90170 vs 19467 bytes),mn-classic-motorcycle
DEACTIVATE,3964,MN-Classic-Motorcycle,mn-classic-motorcycle,mn-collector-class-classic-motorcycle.jpg,19467,new image larger (90170 vs 19467 bytes),
KEEP,12251,MN - Collector,mn-collector-v1,mn-collector.png,99251,new image larger (99251 vs 74299 bytes),mn-collector
DEACTIVATE,3965,MN-Collector,mn-collector,mn-collector-class-collector.png,74299,new image larger (99251 vs 74299 bytes),
KEEP,12191,MN - Critical Habitat Anglers,mn-critical-habitat-anglers-v1,mn-critical-habitat-anglers.jpg,140994,new image larger (140994 vs 26243 bytes),mn-critical-habitat-anglers
DEACTIVATE,3997,MN-Critical Habitat-Anglers,mn-critical-habitat-anglers,mn-critical-habitat-dnr-conservation-anglers.jpg,26243,new image larger (140994 vs 26243 bytes),
KEEP,12192,MN - Critical Habitat Buck,mn-critical-habitat-buck-v1,mn-critical-habitat-buck.jpg,129454,new image larger (129454 vs 24824 bytes),mn-critical-habitat-buck
DEACTIVATE,4000,MN-Critical Habitat-Buck,mn-critical-habitat-buck,mn-critical-habitat-dnr-conservation-buck.jpg,24824,new image larger (129454 vs 24824 bytes),
KEEP,12193,MN - Critical Habitat Chickadee,mn-critical-habitat-chickadee-v1,mn-critical-habitat-chickadee.jpg,128812,new image larger (128812 vs 25012 bytes),mn-critical-habitat-chickadee
DEACTIVATE,3998,MN-Critical Habitat-Chickadee,mn-critical-habitat-chickadee,mn-critical-habitat-dnr-conservation-chickadee.jpg,25012,new image larger (128812 vs 25012 bytes),
KEEP,12194,MN - Critical Habitat Deer,mn-critical-habitat-deer-v1,mn-critical-habitat-deer.jpg,130148,new image larger (130148 vs 26654 bytes),mn-critical-habitat-deer
DEACTIVATE,3995,MN-Critical Habitat-Deer,mn-critical-habitat-deer,mn-critical-habitat-dnr-conservation-deer.jpg,26654,new image larger (130148 vs 26654 bytes),
KEEP,12195,MN - Critical Habitat Ladyslipper,mn-critical-habitat-ladyslipper-v1,mn-critical-habitat-ladyslipper.jpg,124760,new image larger (124760 vs 25390 bytes),mn-critical-habitat-ladyslipper
DEACTIVATE,3999,MN-Critical Habitat-Ladyslipper,mn-critical-habitat-ladyslipper,mn-critical-habitat-dnr-conservation-ladyslipper.jpg,25390,new image larger (124760 vs 25390 bytes),
KEEP,12196,MN - Critical Habitat Loon,mn-critical-habitat-loon-v1,mn-critical-habitat-loon.jpg,168316,new image larger (168316 vs 28559 bytes),mn-critical-habitat-loon
DEACTIVATE,3996,MN-Critical Habitat-Loon,mn-critical-habitat-loon,mn-critical-habitat-dnr-conservation-loon.jpg,28559,new image larger (168316 vs 28559 bytes),
